round,date,token_symbol,amount,usd_amount,choice,block_number,choice_index,token_name,token_price,token_addr,score,proposal,tx_hash
46,2023-06-13,CVX,1.233792e+22,42448.411604604684,frxETH+CVX (0x47D5…),17440644,154,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1321396.3815965503,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x67ab33c59760d281797b1b5d7acda99c74bc79d064a31b456ad7b38f69143c60
46,2023-06-13,CVX,8.821632e+22,303506.8035457776,CRV+cvxCRV (0x971a…),17440651,139,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,9009558.26313826,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xa1aa612fa08253d51fef0d5a250df790f6d15bb5bebfbedad063dd8ef8fc74dc
46,2023-06-13,CVX,2.74176e+21,9432.980356578819,cvxCRV+FRAXBP (0x31c3…),17440653,94,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,265354.54139969643,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x7a24367c03baea436c5a760a92e9c91893a6ab7cf8fa15399706eacf6a7c4a95
46,2023-06-13,CVX,1.528512e+22,52588.204915072805,FXS+cvxFXS (0xd658…),17440656,57,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1438364.50486737,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xf0395d34904ec421ffc0c29d6fff14e47b62d035ea414a04219c33fe60f6ee7a
46,2023-06-13,CVX,8.2272e+20,2830.5546798277473,cvxFXS+FRAXBP (0x21d1…),17440659,95,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,89330.06098388023,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x91d45c3e807502a7b3cfbcd58e386824298c627d01dc65a596b9a71efbf25c33
46,2023-06-13,CVX,4.79808e+21,16507.715624012933,FPIS+cvxFPIS (0xfBB4…),17440661,142,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,448725.8263363987,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xb9eab3542249ef63a1383fd6144983fd561c5373ef077d264b47cab596720403
46,2023-06-13,USDC,25362240000.0,25371.24333763675,UZD+FRAXBP (0x6893…),17441730,141,USD Coin,1.0003549898446176,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,805947.540605598,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x8ec5993118ab501e92532c2e7bb84b0b9f317909d58baff4ab4bd79389ffb374
46,2023-06-13,sdFXS,4.8e+20,2407.8433636216596,SDT+FRAXBP (0x3e3C…),17441913,108,Stake DAO FXS,5.0163403408784575,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,71211.14091557048,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x3ee74fc9df6c04e092b77b3deceb281465342a6cf1270258f41a0a9883e4e94b
46,2023-06-13,CRV,7.11264e+21,4522.617942017319,UZD+FRAXBP (0x6893…),17441927,141,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,805947.540605598,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x62140cb7449d042f6b7e1f38a5dea3cacc19db35bd7df63f1ed87e9c21a2b436
46,2023-06-13,ALCX,7.68e+20,10754.502324953182,alUSD+3Crv (0x43b4…),17443410,26,Alchemix,14.003258235616123,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,287859.1292886955,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xdfc509a225084192fbcd70b4808ddc0966f25a083f0b98639b2ac7e73a309edb
46,2023-06-13,ALCX,5.568e+21,77970.14185591057,alUSD+FRAXBP (0xB30d…),17443410,86,Alchemix,14.003258235616123,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,2507552.508333401,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xdfc509a225084192fbcd70b4808ddc0966f25a083f0b98639b2ac7e73a309edb
46,2023-06-13,ALCX,5.664e+21,79314.45464652972,ETH+alETH (0xC4C3…),17443410,37,Alchemix,14.003258235616123,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,2285882.7231817576,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xdfc509a225084192fbcd70b4808ddc0966f25a083f0b98639b2ac7e73a309edb
46,2023-06-13,MET,5.28e+21,6732.837106830774,ETH+msETH (0xc897…),17445105,125,Metronome2,1.275158542960374,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,174222.44835534724,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x297b71ddfd667bedfa88214dd71300fe0a78717996ab66dcc75f5e9c2a19d611
46,2023-06-13,CNC,4.873846153846154e+21,20946.82286735187,ETH+CNC (0x838a…),17449108,134,Conic Finance Token,4.297801409021059,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,621766.579423214,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x6d186e6647f07f6ba44939f29a24c690b7b228451562a2599490b42134519464
46,2023-06-13,CRV,8.6016e+22,54693.82745373894,poly-USDR+am3CRV (0xa138…),17451680,200,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,1507114.5869426355,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x8da4f4a4b14ba1e7ed4e04a0d6d745ae3e2620b38f2d3068120603d90b58af37
46,2023-06-13,OGV,4.8e+24,38779.33259130271,ETH+OETH (0x94B1…),17457767,160,Origin Dollar Governance,0.008079027623188064,0x9c354503C38481a7A7a51629142963F98eCC12D0,1041862.476398956,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xa9893726273437c43a3b4bd40f13d8761f3e3a2786f52b89e00d39769e854631
46,2023-06-13,CRV,3.84e+22,24416.887256133457,COIL+FRAXBP (0xAF42…),17457811,156,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,662947.6176278461,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xdb993d9fdcb0446b2a5d1d05c32671707d37bc19c4887564ebab76df959a57d4
46,2023-06-13,FXS,5.6938944e+22,285625.1217542194,FRAX+USDC (0xDcEF…),17458644,80,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,7864506.734110383,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd2245e32dada0420f16fba14fa69149ee9c03a8d1390523268a97459f8b7a6ae
46,2023-06-13,FXS,2.82336e+21,14162.934664822602,alUSD+FRAXBP (0xB30d…),17458653,86,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,2507552.508333401,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xbbd499a676178659c5d4f723331d7784f252d29aa8451b2a51ba13fbdfbc3737
46,2023-06-13,FXS,9.1968e+20,4613.4278846991,eUSD+FRAXBP (0xAEda…),17458659,137,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,973756.5094849844,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x23326d53a2a6d0f6811bf4596be7a0e80087aeff051d6ae3b62021abac8d921a
46,2023-06-13,FXS,7.8048e+20,3915.1533092488185,DOLA+FRAXBP (0xE571…),17458665,91,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1364924.3573274007,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xdcd98a88aeb87528d6f3f6b2910db1f54dd82a375a99fa3f622017b563990d0d
46,2023-06-13,FXS,1.44e+20,722.3530090864978,clevUSD+FRAXBP (0x84C3…),17458668,122,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,48140.6584879343,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x2fc0155a9e74bd24739a5593e391f2b1a8f1bdb7ef2b5faf958709871c26e5f6
46,2023-06-13,FXS,1.3824e+20,693.458888723038,TUSD+FRAXBP (0x33ba…),17458671,88,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,88244.49969742578,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd1ddeabc2dc1d8028552c125d761be5b198c1eab7d5b30ab09be5696daaba64c
46,2023-06-13,FXS,1.3824e+20,693.458888723038,TUSD+FRAXBP (0x33ba…),17458686,88,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,88244.49969742578,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x645aea854e99a490772ee3b0fdce13ce982565d20549ca67fca368bede4afde8
46,2023-06-13,FXS,1.2768e+20,640.4863347233614,msUSD+FRAXBP (0xc3b1…),17458691,124,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,223881.7351851511,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x742d3ec3d6f132d82b156ce107641a05f94a6ce3de450c608f677ece2f6ae647
46,2023-06-13,FXS,9.216e+19,462.30592581535865,cvxFXS+FRAXBP (0x21d1…),17458698,95,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,89330.06098388023,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x4fc290d313fd6bc354a68bb0cdafc8356a0f6e883ed979508e1a3076abd88342
46,2023-06-13,FXS,9.216e+19,462.30592581535865,cvxCRV+FRAXBP (0x31c3…),17458706,94,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,265354.54139969643,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x4b4f3c4f4fa8c930708abe4f0f22bb2ee4d17685073a6999b0a0b82b809dd16c
46,2023-06-13,FXS,7.968e+19,399.70199836119554,CVX+FRAXBP (0xBEc5…),17458713,93,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,253306.29961333604,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x04b376a1f4abaa653ed60c7f29572dc24f2f4ebeceafefce1396cd15a256fab3
46,2023-06-13,FXS,6.048e+19,303.38826381632913,UZD+FRAXBP (0x6893…),17458720,141,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,805947.540605598,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd6978f6df6eaba108f8fd7b150a7d6f6adc03ef73ded00ec6c7108487213bfc7
46,2023-06-13,FXS,5.952e+19,298.57257708908577,SDT+FRAXBP (0x3e3C…),17458726,108,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,71211.14091557048,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd67bf6af930d539d5ba2db6fd2981e549ab1bcce4717bc7a92d47e69ba6cdeac
46,2023-06-13,FXS,1.269792e+22,63697.088341247385,FRAX+FPI (0xf861…),17458737,69,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1719440.9183176255,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x83a1d2c4a9440bb95fe2c7c2ae8a577030f943b53eedb01a7786c45aacb4659f
46,2023-06-13,FXS,2.7312e+21,13700.628739007243,stETH+frxETH (0x4d9f…),17458772,147,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,366477.71602166793,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xbe2977f41d05a438c42c72eb2fa711c949d313d352b5163ce5eb66b37e30f80c
46,2023-06-13,FXS,1.36512e+21,6847.90652614,rETH+frxETH (0xe7c6…),17458778,151,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,182643.30711188022,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xc485b34b1482cd6ec32d375385a335cdd7e66d9d9ef62870b51f8f397a7ee310
46,2023-06-13,FXS,1.36512e+21,6847.90652614,cbETH+frxETH (0x7306…),17458782,152,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,181513.91078831506,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x3985953a53dd04da26e7546c528a4c6f21fa516934b63e75e43aca23e22b10e3
46,2023-06-13,FXS,1.36512e+21,6847.90652614,sETH+frxETH (0x663a…),17458790,148,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,181867.24653509498,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xccfcc9565c872b739f9ae158f0f76f277abdcde3279533d9c6b506f60663722d
46,2023-06-13,FXS,1.36512e+21,6847.90652614,frxETH+CVX (0x47D5…),17458794,154,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,1321396.3815965503,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x764f06f71e83dbe90982df65af9aa84736e5dc7be6e0a0d54e6560da223fb92a
46,2023-06-13,FXS,9.7536e+20,4892.737714879212,ankrETH+frxETH (0x41eA…),17458802,150,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,129184.04122056815,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x927fe93a7b909fe53d949cee702f3150f5fae208b7f3d5b76e90f8576e27b9db
46,2023-06-13,FXS,9.7536e+20,4892.737714879212,alETH+frxETH (0xB657…),17458806,149,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,133571.83115455747,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x4dc4e2543aec6a4c026e9982a483f88555e00ff8b10d4e04cb13c3705c4748f2
46,2023-06-13,FXS,9.7536e+20,4892.737714879212,CRV+frxETH (0x442F…),17458815,153,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,130773.21734763272,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x784b96ebf66d8aae6aec0907aa3825f46f1a96f087259d1c96daaeb00a764e1e
46,2023-06-13,FXS,7.08576e+21,35544.583733782936,ETH+frxETH (0xa1F8…),17458824,105,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4180094.6301180725,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xf9760a79bca5931253c6bdc256298ea7112bdf951be298c29fc6371e64417638
46,2023-06-13,STG,7.872e+22,43313.206511985285,STG+USDC (0x3211…),17459347,60,StargateToken,0.5502185786583497,0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,1181883.286575272,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xf495b549cd20f894bd89089432f9bd9b6ed226de3b23c9c2f2ef60afe0b3f653
46,2023-06-13,INV,1.23048e+21,40905.6321267978,DOLA+FRAXBP (0xE571…),17459819,91,Inverse DAO,33.24363835803735,0x41D5D79431A913C4aE7d69a668ecdfE5fF9DFB68,1364924.3573274007,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xa444f321750e00908020caf27cb6d1d634b89425ab3df05946df6034ec4b7c69
46,2023-06-13,CRV,8.0228352e+21,5101.371420649451,DOLA+FRAXBP (0xE571…),17459819,91,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,1364924.3573274007,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xa444f321750e00908020caf27cb6d1d634b89425ab3df05946df6034ec4b7c69
46,2023-06-13,CVX,1.363872e+20,469.23792691146804,DOLA+FRAXBP (0xE571…),17459819,91,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1364924.3573274007,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xa444f321750e00908020caf27cb6d1d634b89425ab3df05946df6034ec4b7c69
46,2023-06-13,FXS,7.57248e+21,37986.1369044953,ETH+frxETH (0xa1F8…),17461424,105,Frax Share,5.0163403408784575,0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,4180094.6301180725,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd6cdceadf740ca004bc1326e667fd487214e535ac3f1359a73c65c5840225bd4
46,2023-06-13,CRV,1.1673504e+23,74226.72683646431,ETH+frxETH (0xa1F8…),17461424,105,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,4180094.6301180725,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd6cdceadf740ca004bc1326e667fd487214e535ac3f1359a73c65c5840225bd4
46,2023-06-13,CVX,2.04096e+21,7021.889439105941,ETH+frxETH (0xa1F8…),17461424,105,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,4180094.6301180725,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xd6cdceadf740ca004bc1326e667fd487214e535ac3f1359a73c65c5840225bd4
46,2023-06-13,CLEV,1.33248e+21,13351.671348663494,CVX+clevCVX (0xF907…),17462362,121,CLever Token,10.020166418005145,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,354812.0107875954,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x0ba52f12dfd2e5f1c749ae56dce86d02e05d3f94da064dea989ea33959089e54
46,2023-06-13,CLEV,7.104e+20,7118.326223350855,ETH+CLEV (0x342D…),17462362,123,CLever Token,10.020166418005145,0x72953a5C32413614d24C29c84a66AE4B59581Bbf,188310.82934030195,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x0ba52f12dfd2e5f1c749ae56dce86d02e05d3f94da064dea989ea33959089e54
46,2023-06-13,CRV,1.49616e+22,9513.429697171,STBT+3Crv (0x892D…),17463782,143,Curve DAO Token,0.6358564389618088,0xD533a949740bb3306d119CC777fa900bA034cd52,1110455.8399945507,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x31c65242d7f682432b32e35160a26930b9420fbf0a6a658ca37d11701a4152a0
46,2023-06-13,USDC,30614400000.0,30625.26780109906,STBT+3Crv (0x892D…),17463792,143,USD Coin,1.0003549898446176,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1110455.8399945507,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xf3e1299cc46af475c9cf13fa9398a41a4b2b88dbf252440f8805bbdf66dbb2f6
46,2023-06-13,CVX,2.544e+20,875.2590316853596,STBT+3Crv (0x892D…),17463811,143,Convex Token,3.440483615115407,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1110455.8399945507,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0xb5c6d861407bf41ce2f821d2e52788f9fc40eab697f65d611a66023d28607c2d
46,2023-06-13,TUSD,2.112e+22,21091.053926680717,TUSD+3Crv (0xEcd5…),17464647,21,TrueUSD,0.9986294472860189,0x0000000000085d4780B73119b644AE5ecd22b376,559741.6493812602,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x275c9d8fab087b5418f728bf3a4f894c120e0591e304490fd27682011a96fe0b
46,2023-06-13,TUSD,1.92e+21,1917.3685387891562,TUSD+FRAXBP (0x33ba…),17464652,88,TrueUSD,0.9986294472860189,0x0000000000085d4780B73119b644AE5ecd22b376,88244.49969742578,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x10514d24d2ed5122e2760c646b8f9997d00fc62ee5aa8ba74929465a895221b2
46,2023-06-13,TUSD,1.92e+21,1917.3685387891562,TUSD+crvUSD (0x34D6…),17464656,165,TrueUSD,0.9986294472860189,0x0000000000085d4780B73119b644AE5ecd22b376,49675.040906794005,0xa9d64a38b919b890c8475f37d5d6bf830f5406a99e2d92145228192968f24c55,0x746cededae9264953a3a6c4f06abfe4bcdba65e9366e3043d3d91f743c98253a
47,2023-06-27,MET,6.72e+21,8539.351724792767,ETH+msETH (0xc897…),17531801,125,Metronome2,1.2707368638084475,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,214587.13583908931,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x8736ade25ac3b92c0715ee5bb8c5f9bbaea79c277b41e487f61d5e979149cf0e
47,2023-06-27,MET,8.16e+21,10369.212808676932,msUSD+FRAXBP (0xc3b1…),17531807,124,Metronome2,1.2707368638084475,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,259980.55299028463,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x2e3e807974c0ab4d1ac93d0ff1bcde6618060a4623f4a5e25a8c666d23ed929c
47,2023-06-27,CVX,1.00896e+22,36646.31045069142,WETH+CVX (0xB576…),17533495,45,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,954736.1680117182,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x3036e1f894173c35f43ba2da3ead32365720365c65e2a2427ed4ae88e9b65ee0
47,2023-06-27,CVX,2.52288e+21,9163.321014692392,CVX+FRAXBP (0xBEc5…),17533498,93,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,236578.12778784768,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x2240645f246c6488235be325b0918147b46b51d7894299085f3da755f99412ae
47,2023-06-27,CVX,1.261248e+22,45809.631465383805,frxETH+CVX (0x47D5…),17533501,154,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1300409.6794468297,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0xa4556301c921335d8fb5f75aedb095ebe9fadc7f1bab46d2c9d549486822418f
47,2023-06-27,CVX,8.872128e+22,322243.4556833491,CRV+cvxCRV (0x971a…),17533504,139,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,8951680.122882033,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0xcc1696a7ef9ff257ee47e13b0aeae8a2da37e042622a144d067dd6e3e182e701
47,2023-06-27,CVX,2.74368e+21,9965.285943679932,cvxCRV+FRAXBP (0x31c3…),17533506,94,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,265754.92847634485,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x41223ad6cc862e0614ee32931f624477e4f7a8dd62ccb8f1724047b18612a78d
47,2023-06-27,CVX,1.467456e+22,53299.2865413196,FXS+cvxFXS (0xd658…),17533509,57,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,1392124.9323746767,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x45c6f5e66774e3c22499737afb4a91939c15b1b4ac7de698a7e099a24d6066b0
47,2023-06-27,CVX,9.3024e+20,3378.7131138648892,cvxFXS+FRAXBP (0x21d1…),17533511,95,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,130153.89288439648,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x0a827036a4da2b01093d3e8ff3b590c7b70a662b5e281b991e326c3a45bc10e9
47,2023-06-27,CVX,4.79808e+21,17427.04658730311,FPIS+cvxFPIS (0xfBB4…),17533513,142,Convex Token,3.63208754070443,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,447555.93700128223,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0xe36ce370e60ed16915ed742d230155fbc1bc9aef93c1a5baea634676e3be8e96
47,2023-06-27,sdFXS,3.84e+20,2268.4424253352645,SDT+FRAXBP (0x3e3C…),17535507,108,Stake DAO FXS,5.907402149310585,0x402F878BDd1f5C66FdAF0fabaBcF74741B68ac36,73410.01875629835,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x90a48ca0a8ba4e05da7fc3d55a780a50ec90c20edb8c6dafce8324d7d509d8f7
47,2023-06-27,SPELL,5.28e+25,25003.830181553338,MIM+3Crv (0x5a6A…),17536107,29,Spell Token,0.00047355738980214655,0x090185f2135308BaD17527004364eBcC2D37e5F6,630271.7113047987,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0xd22d2ae3e22ed65905f24cde95717ee74c8995fbef4068dc07fb7a3818500f54
47,2023-06-27,GNO,4.224e+19,4835.425054983676,xdai-WXDAI+USDC+USDT (0x7f90…),17536207,221,Gnosis Token,114.47502497593929,0x6810e776880C02933D47DB1b9fc05908e5386b96,122302.52270610518,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x8c97e73290a0d1036a9d273d51007bd240ed4ac6370511f48bc5d2b9b6ba75fa
47,2023-06-27,CNC,4.873846153846154e+21,19029.570904571192,ETH+CNC (0x838a…),17542052,134,Conic Finance Token,3.9044258484757806,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,484080.5044930769,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0xb5e310305464f03bfdd1eeb58e92f82c2ab771819089237e05dd741276deec65
47,2023-06-27,OGV,7.90588224e+24,66816.36053290384,ETH+OETH (0x94B1…),17550050,160,Origin Dollar Governance,0.008451474295284197,0x9c354503C38481a7A7a51629142963F98eCC12D0,1715707.6842433123,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x28c863d06968bc3ac35d59783243d947b22a0ef4eade0f969738f8c824ede6a2
47,2023-06-27,CRV,4.8e+22,32579.07222525578,COIL+FRAXBP (0xAF42…),17550750,156,Curve DAO Token,0.6787306713594954,0xD533a949740bb3306d119CC777fa900bA034cd52,830701.4991941398,0x3afa87e8ff4281346a5a948fadbb253b2701602e51b47c172ed95218ad644afa,0x492d103ec2d4dcb0bafb491fd48bf5244c5bf781a138c52a5564444bedb8be1a
